player,round,hole,strokes,par,yds,score,tourney
"Julien, GRUNWALD",1,15,3,4,181,-1,french open
"Julien, GRUNWALD",1,16,7,4,165,3,french open
"Julien, GRUNWALD",1,17,3,4,175,-1,french open
"Julien, GRUNWALD",1,18,4,3,64,1,french open
"Olivier, GIACOMELLO",1,1,4,5,153,-1,french open
"Olivier, GIACOMELLO",1,2,4,4,164,0,french open
"Olivier, GIACOMELLO",1,3,4,4,202,0,french open
"Olivier, GIACOMELLO",1,4,6,4,174,2,french open
"Olivier, GIACOMELLO",1,5,4,3,99,1,french open
"Olivier, GIACOMELLO",1,6,4,4,137,0,french open
"Olivier, GIACOMELLO",1,7,4,3,89,1,french open
"Olivier, GIACOMELLO",1,8,4,3,76,1,french open
"Olivier, GIACOMELLO",1,9,2,5,167,-3,french open
"Olivier, GIACOMELLO",1,10,5,4,198,1,french open
"Olivier, GIACOMELLO",1,11,3,4,178,-1,french open
"Olivier, GIACOMELLO",1,12,7,5,216,2,french open
"Olivier, GIACOMELLO",1,13,4,4,273,0,french open
"Olivier, GIACOMELLO",1,14,5,4,193,1,french open
"Olivier, GIACOMELLO",1,15,2,4,181,-2,french open
"Olivier, GIACOMELLO",1,16,4,4,165,0,french open
"Olivier, GIACOMELLO",1,17,4,4,175,0,french open
"Olivier, GIACOMELLO",1,18,7,3,64,4,french open
"Yann, BERTIN",1,1,4,5,153,-1,french open
"Yann, BERTIN",1,2,3,4,164,-1,french open
"Yann, BERTIN",1,3,4,4,202,0,french open
"Yann, BERTIN",1,4,8,4,174,4,french open
"Yann, BERTIN",1,5,3,3,99,0,french open
"Yann, BERTIN",1,6,4,4,137,0,french open
"Yann, BERTIN",1,7,2,3,89,-1,french open
"Yann, BERTIN",1,8,4,3,76,1,french open
"Yann, BERTIN",1,9,3,5,167,-2,french open
"Yann, BERTIN",1,10,5,4,198,1,french open
"Yann, BERTIN",1,11,3,4,178,-1,french open
"Yann, BERTIN",1,12,6,5,216,1,french open
"Yann, BERTIN",1,13,3,4,273,-1,french open
"Yann, BERTIN",1,14,4,4,193,0,french open
"Yann, BERTIN",1,15,3,4,181,-1,french open
"Yann, BERTIN",1,16,5,4,165,1,french open
"Yann, BERTIN",1,17,3,4,175,-1,french open
"Yann, BERTIN",1,18,5,3,64,2,french open
"Copello, Mariano",1,1,4,5,153,-1,french open
"Copello, Mariano",1,2,4,4,164,0,french open
"Copello, Mariano",1,3,5,4,202,1,french open
"Copello, Mariano",1,4,7,4,174,3,french open
"Copello, Mariano",1,5,4,3,99,1,french open
"Copello, Mariano",1,6,4,4,137,0,french open
"Copello, Mariano",1,7,3,3,89,0,french open
"Copello, Mariano",1,8,4,3,76,1,french open
"Copello, Mariano",1,9,2,5,167,-3,french open
"Copello, Mariano",1,10,4,4,198,0,french open
"Copello, Mariano",1,11,2,4,178,-2,french open
"Copello, Mariano",1,12,5,5,216,0,french open
"Copello, Mariano",1,13,4,4,273,0,french open
"Copello, Mariano",1,14,5,4,193,1,french open
"Copello, Mariano",1,15,4,4,181,0,french open
"Copello, Mariano",1,16,4,4,165,0,french open
"Copello, Mariano",1,17,3,4,175,-1,french open
"Copello, Mariano",1,18,6,3,64,3,french open
"Coronel, Franco Nazareno",1,1,6,5,153,1,french open
"Coronel, Franco Nazareno",1,2,4,4,164,0,french open
"Coronel, Franco Nazareno",1,3,4,4,202,0,french open
"Coronel, Franco Nazareno",1,4,4,4,174,0,french open
"Coronel, Franco Nazareno",1,5,3,3,99,0,french open
"Coronel, Franco Nazareno",1,6,4,4,137,0,french open
"Coronel, Franco Nazareno",1,7,3,3,89,0,french open
"Coronel, Franco Nazareno",1,8,3,3,76,0,french open
"Coronel, Franco Nazareno",1,9,5,5,167,0,french open
"Coronel, Franco Nazareno",1,10,5,4,198,1,french open
"Coronel, Franco Nazareno",1,11,3,4,178,-1,french open
"Coronel, Franco Nazareno",1,12,5,5,216,0,french open
"Coronel, Franco Nazareno",1,13,3,4,273,-1,french open
"Coronel, Franco Nazareno",1,14,5,4,193,1,french open
"Coronel, Franco Nazareno",1,15,2,4,181,-2,french open
"Coronel, Franco Nazareno",1,16,4,4,165,0,french open
"Coronel, Franco Nazareno",1,17,4,4,175,0,french open
"Coronel, Franco Nazareno",1,18,4,3,64,1,french open
"Gubani, Juraj",1,1,3,5,153,-2,french open
"Gubani, Juraj",1,2,6,4,164,2,french open
"Gubani, Juraj",1,3,3,4,202,-1,french open
"Gubani, Juraj",1,4,5,4,174,1,french open
"Gubani, Juraj",1,5,2,3,99,-1,french open
"Gubani, Juraj",1,6,3,4,137,-1,french open
"Gubani, Juraj",1,7,3,3,89,0,french open
"Gubani, Juraj",1,8,4,3,76,1,french open
"Gubani, Juraj",1,9,3,5,167,-2,french open
"Gubani, Juraj",1,10,4,4,198,0,french open
"Gubani, Juraj",1,11,2,4,178,-2,french open
"Gubani, Juraj",1,12,6,5,216,1,french open
"Gubani, Juraj",1,13,3,4,273,-1,french open
"Gubani, Juraj",1,14,5,4,193,1,french open
"Gubani, Juraj",1,15,2,4,181,-2,french open
"Gubani, Juraj",1,16,5,4,165,1,french open
"Gubani, Juraj",1,17,2,4,175,-2,french open
"Gubani, Juraj",1,18,7,3,64,4,french open
"GOURTAY, Julien",1,1,4,5,153,-1,french open
"GOURTAY, Julien",1,2,4,4,164,0,french open
"GOURTAY, Julien",1,3,4,4,202,0,french open
"GOURTAY, Julien",1,4,4,4,174,0,french open
"GOURTAY, Julien",1,5,3,3,99,0,french open
"GOURTAY, Julien",1,6,4,4,137,0,french open
"GOURTAY, Julien",1,7,3,3,89,0,french open
"GOURTAY, Julien",1,8,3,3,76,0,french open
"GOURTAY, Julien",1,9,4,5,167,-1,french open
"GOURTAY, Julien",1,10,4,4,198,0,french open
"GOURTAY, Julien",1,11,4,4,178,0,french open
"GOURTAY, Julien",1,12,5,5,216,0,french open
"GOURTAY, Julien",1,13,5,4,273,1,french open
"GOURTAY, Julien",1,14,4,4,193,0,french open
"GOURTAY, Julien",1,15,3,4,181,-1,french open
"GOURTAY, Julien",1,16,4,4,165,0,french open
"GOURTAY, Julien",1,17,4,4,175,0,french open
"GOURTAY, Julien",1,18,5,3,64,2,french open
"Smit, Daniel",1,1,4,5,153,-1,french open
"Smit, Daniel",1,2,3,4,164,-1,french open
"Smit, Daniel",1,3,4,4,202,0,french open
"Smit, Daniel",1,4,5,4,174,1,french open
"Smit, Daniel",1,5,4,3,99,1,french open
"Smit, Daniel",1,6,4,4,137,0,french open
"Smit, Daniel",1,7,3,3,89,0,french open
"Smit, Daniel",1,8,4,3,76,1,french open
"Smit, Daniel",1,9,4,5,167,-1,french open
"Smit, Daniel",1,10,5,4,198,1,french open
"Smit, Daniel",1,11,2,4,178,-2,french open
"Smit, Daniel",1,12,6,5,216,1,french open
"Smit, Daniel",1,13,4,4,273,0,french open
"Smit, Daniel",1,14,4,4,193,0,french open
"Smit, Daniel",1,15,4,4,181,0,french open
"Smit, Daniel",1,16,4,4,165,0,french open
"Smit, Daniel",1,17,3,4,175,-1,french open
"Smit, Daniel",1,18,5,3,64,2,french open
"Sylvain, PORTEJOIE",1,1,4,5,153,-1,french open
"Sylvain, PORTEJOIE",1,2,5,4,164,1,french open
"Sylvain, PORTEJOIE",1,3,4,4,202,0,french open
"Sylvain, PORTEJOIE",1,4,5,4,174,1,french open
"Sylvain, PORTEJOIE",1,5,3,3,99,0,french open
"Sylvain, PORTEJOIE",1,6,4,4,137,0,french open
"Sylvain, PORTEJOIE",1,7,3,3,89,0,french open
"Sylvain, PORTEJOIE",1,8,4,3,76,1,french open
"Sylvain, PORTEJOIE",1,9,4,5,167,-1,french open
"Sylvain, PORTEJOIE",1,10,5,4,198,1,french open
"Sylvain, PORTEJOIE",1,11,2,4,178,-2,french open
"Sylvain, PORTEJOIE",1,12,7,5,216,2,french open
"Sylvain, PORTEJOIE",1,13,5,4,273,1,french open
"Sylvain, PORTEJOIE",1,14,3,4,193,-1,french open
"Sylvain, PORTEJOIE",1,15,3,4,181,-1,french open
"Sylvain, PORTEJOIE",1,16,4,4,165,0,french open
"Sylvain, PORTEJOIE",1,17,3,4,175,-1,french open
"Sylvain, PORTEJOIE",1,18,6,3,64,3,french open
"DAS NEVES, Cyril",1,1,4,5,153,-1,french open
"DAS NEVES, Cyril",1,2,4,4,164,0,french open
"DAS NEVES, Cyril",1,3,6,4,202,2,french open
"DAS NEVES, Cyril",1,4,7,4,174,3,french open
"DAS NEVES, Cyril",1,5,3,3,99,0,french open
"DAS NEVES, Cyril",1,6,3,4,137,-1,french open
"DAS NEVES, Cyril",1,7,3,3,89,0,french open
"DAS NEVES, Cyril",1,8,4,3,76,1,french open
"DAS NEVES, Cyril",1,9,3,5,167,-2,french open
"DAS NEVES, Cyril",1,10,4,4,198,0,french open
"DAS NEVES, Cyril",1,11,1,4,178,-3,french open
"DAS NEVES, Cyril",1,12,6,5,216,1,french open
"DAS NEVES, Cyril",1,13,3,4,273,-1,french open
"DAS NEVES, Cyril",1,14,3,4,193,-1,french open
"DAS NEVES, Cyril",1,15,1,4,181,-3,french open
"DAS NEVES, Cyril",1,16,5,4,165,1,french open
"DAS NEVES, Cyril",1,17,3,4,175,-1,french open
"DAS NEVES, Cyril",1,18,5,3,64,2,french open
"Severini, Diego",1,1,4,5,153,-1,french open
"Severini, Diego",1,2,3,4,164,-1,french open
"Severini, Diego",1,3,5,4,202,1,french open
"Severini, Diego",1,4,5,4,174,1,french open
"Severini, Diego",1,5,4,3,99,1,french open
"Severini, Diego",1,6,4,4,137,0,french open
"Severini, Diego",1,7,4,3,89,1,french open
"Severini, Diego",1,8,4,3,76,1,french open
"Severini, Diego",1,9,4,5,167,-1,french open
"Severini, Diego",1,10,6,4,198,2,french open
"Severini, Diego",1,11,2,4,178,-2,french open
"Severini, Diego",1,12,6,5,216,1,french open
"Severini, Diego",1,13,3,4,273,-1,french open
"Severini, Diego",1,14,3,4,193,-1,french open
"Severini, Diego",1,15,2,4,181,-2,french open
"Severini, Diego",1,16,5,4,165,1,french open
"Severini, Diego",1,17,3,4,175,-1,french open
"Severini, Diego",1,18,4,3,64,1,french open
"Vitorino, Ruben",1,1,5,5,153,0,french open
"Vitorino, Ruben",1,2,3,4,164,-1,french open
"Vitorino, Ruben",1,3,4,4,202,0,french open
"Vitorino, Ruben",1,4,4,4,174,0,french open
"Vitorino, Ruben",1,5,3,3,99,0,french open
"Vitorino, Ruben",1,6,3,4,137,-1,french open
"Vitorino, Ruben",1,7,4,3,89,1,french open
"Vitorino, Ruben",1,8,3,3,76,0,french open
"Vitorino, Ruben",1,9,4,5,167,-1,french open
"Vitorino, Ruben",1,10,3,4,198,-1,french open
"Vitorino, Ruben",1,11,4,4,178,0,french open
"Vitorino, Ruben",1,12,5,5,216,0,french open
"Vitorino, Ruben",1,13,4,4,273,0,french open
"Vitorino, Ruben",1,14,4,4,193,0,french open
"Vitorino, Ruben",1,15,4,4,181,0,french open
"Vitorino, Ruben",1,16,4,4,165,0,french open
"Vitorino, Ruben",1,17,4,4,175,0,french open
"Vitorino, Ruben",1,18,3,3,64,0,french open
"Julien, DEPENTIS",1,1,4,5,153,-1,french open
"Julien, DEPENTIS",1,2,4,4,164,0,french open
"Julien, DEPENTIS",1,3,4,4,202,0,french open
"Julien, DEPENTIS",1,4,6,4,174,2,french open
"Julien, DEPENTIS",1,5,4,3,99,1,french open
"Julien, DEPENTIS",1,6,4,4,137,0,french open
"Julien, DEPENTIS",1,7,3,3,89,0,french open
"Julien, DEPENTIS",1,8,4,3,76,1,french open
"Julien, DEPENTIS",1,9,4,5,167,-1,french open
"Julien, DEPENTIS",1,10,4,4,198,0,french open
"Julien, DEPENTIS",1,11,2,4,178,-2,french open
"Julien, DEPENTIS",1,12,7,5,216,2,french open
"Julien, DEPENTIS",1,13,3,4,273,-1,french open
"Julien, DEPENTIS",1,14,4,4,193,0,french open
"Julien, DEPENTIS",1,15,4,4,181,0,french open
"Julien, DEPENTIS",1,16,4,4,165,0,french open
"Julien, DEPENTIS",1,17,4,4,175,0,french open
"Julien, DEPENTIS",1,18,5,3,64,2,french open
"Romain, BARBE",1,1,6,5,153,1,french open
"Romain, BARBE",1,2,5,4,164,1,french open
"Romain, BARBE",1,3,4,4,202,0,french open
"Romain, BARBE",1,4,3,4,174,-1,french open
"Romain, BARBE",1,5,3,3,99,0,french open
"Romain, BARBE",1,6,7,4,137,3,french open
"Romain, BARBE",1,7,4,3,89,1,french open
"Romain, BARBE",1,8,4,3,76,1,french open
"Romain, BARBE",1,9,2,5,167,-3,french open
"Romain, BARBE",1,10,5,4,198,1,french open
"Romain, BARBE",1,11,3,4,178,-1,french open
"Romain, BARBE",1,12,6,5,216,1,french open
"Romain, BARBE",1,13,4,4,273,0,french open
"Romain, BARBE",1,14,7,4,193,3,french open
"Romain, BARBE",1,15,2,4,181,-2,french open
"Romain, BARBE",1,16,5,4,165,1,french open
"Romain, BARBE",1,17,3,4,175,-1,french open
"Romain, BARBE",1,18,5,3,64,2,french open
"Gunther, Meyssen",1,1,5,5,153,0,french open
"Gunther, Meyssen",1,2,3,4,164,-1,french open
"Gunther, Meyssen",1,3,5,4,202,1,french open
"Gunther, Meyssen",1,4,4,4,174,0,french open
"Gunther, Meyssen",1,5,4,3,99,1,french open
"Gunther, Meyssen",1,6,2,4,137,-2,french open
"Gunther, Meyssen",1,7,3,3,89,0,french open
"Gunther, Meyssen",1,8,3,3,76,0,french open
"Gunther, Meyssen",1,9,5,5,167,0,french open
"Gunther, Meyssen",1,10,5,4,198,1,french open
"Gunther, Meyssen",1,11,5,4,178,1,french open
"Gunther, Meyssen",1,12,5,5,216,0,french open
"Gunther, Meyssen",1,13,4,4,273,0,french open
"Gunther, Meyssen",1,14,4,4,193,0,french open
"Gunther, Meyssen",1,15,4,4,181,0,french open
"Gunther, Meyssen",1,16,5,4,165,1,french open
"Gunther, Meyssen",1,17,6,4,175,2,french open
"Gunther, Meyssen",1,18,2,3,64,-1,french open
"Santier, Damien",1,1,5,5,153,0,french open
"Santier, Damien",1,2,3,4,164,-1,french open
"Santier, Damien",1,3,4,4,202,0,french open
"Santier, Damien",1,4,4,4,174,0,french open
"Santier, Damien",1,5,3,3,99,0,french open
"Santier, Damien",1,6,3,4,137,-1,french open
"Santier, Damien",1,7,3,3,89,0,french open
"Santier, Damien",1,8,3,3,76,0,french open
"Santier, Damien",1,9,5,5,167,0,french open
"Santier, Damien",1,10,4,4,198,0,french open
"Santier, Damien",1,11,3,4,178,-1,french open
"Santier, Damien",1,12,5,5,216,0,french open
"Santier, Damien",1,13,4,4,273,0,french open
"Santier, Damien",1,14,3,4,193,-1,french open
"Santier, Damien",1,15,4,4,181,0,french open
"Santier, Damien",1,16,3,4,165,-1,french open
"Santier, Damien",1,17,5,4,175,1,french open
"Santier, Damien",1,18,3,3,64,0,french open
"Yoann, BOUIX",1,1,5,5,153,0,french open
"Yoann, BOUIX",1,2,3,4,164,-1,french open
"Yoann, BOUIX",1,3,6,4,202,2,french open
"Yoann, BOUIX",1,4,4,4,174,0,french open
"Yoann, BOUIX",1,5,3,3,99,0,french open
"Yoann, BOUIX",1,6,4,4,137,0,french open
"Yoann, BOUIX",1,7,3,3,89,0,french open
"Yoann, BOUIX",1,8,3,3,76,0,french open
"Yoann, BOUIX",1,9,4,5,167,-1,french open
"Yoann, BOUIX",1,10,4,4,198,0,french open
"Yoann, BOUIX",1,11,3,4,178,-1,french open
"Yoann, BOUIX",1,12,5,5,216,0,french open
"Yoann, BOUIX",1,13,5,4,273,1,french open
"Yoann, BOUIX",1,14,5,4,193,1,french open
"Yoann, BOUIX",1,15,3,4,181,-1,french open
"Yoann, BOUIX",1,16,4,4,165,0,french open
"Yoann, BOUIX",1,17,4,4,175,0,french open
"Yoann, BOUIX",1,18,2,3,64,-1,french open
"Cédric, EVAIN",1,1,4,5,153,-1,french open
"Cédric, EVAIN",1,2,5,4,164,1,french open
"Cédric, EVAIN",1,3,4,4,202,0,french open
"Cédric, EVAIN",1,4,4,4,174,0,french open
"Cédric, EVAIN",1,5,3,3,99,0,french open
"Cédric, EVAIN",1,6,6,4,137,2,french open
"Cédric, EVAIN",1,7,5,3,89,2,french open
"Cédric, EVAIN",1,8,3,3,76,0,french open
"Cédric, EVAIN",1,9,5,5,167,0,french open
"Cédric, EVAIN",1,10,4,4,198,0,french open
"Cédric, EVAIN",1,11,3,4,178,-1,french open
"Cédric, EVAIN",1,12,5,5,216,0,french open
"Cédric, EVAIN",1,13,4,4,273,0,french open
"Cédric, EVAIN",1,14,4,4,193,0,french open
"Cédric, EVAIN",1,15,4,4,181,0,french open
"Cédric, EVAIN",1,16,5,4,165,1,french open
"Cédric, EVAIN",1,17,3,4,175,-1,french open
"Cédric, EVAIN",1,18,3,3,64,0,french open
"Cullum, Jamie",2,1,5,5,153,0,french open
"Cullum, Jamie",2,2,5,4,164,1,french open
"Cullum, Jamie",2,3,4,4,202,0,french open
"Cullum, Jamie",2,4,4,4,174,0,french open
"Cullum, Jamie",2,5,3,3,99,0,french open
"Cullum, Jamie",2,6,4,4,137,0,french open
"Cullum, Jamie",2,7,2,3,89,-1,french open
"Cullum, Jamie",2,8,3,3,76,0,french open
"Cullum, Jamie",2,9,5,5,167,0,french open
"Cullum, Jamie",2,10,3,4,198,-1,french open
"Cullum, Jamie",2,11,3,4,178,-1,french open
"Cullum, Jamie",2,12,5,5,216,0,french open
"Cullum, Jamie",2,13,4,4,273,0,french open
"Cullum, Jamie",2,14,3,4,193,-1,french open
"Cullum, Jamie",2,15,3,4,181,-1,french open
"Cullum, Jamie",2,16,3,4,165,-1,french open
"Cullum, Jamie",2,17,3,4,175,-1,french open
"Cullum, Jamie",2,18,3,3,64,0,french open
"Simoes, Frédéric",2,1,4,5,153,-1,french open
"Simoes, Frédéric",2,2,5,4,164,1,french open
"Simoes, Frédéric",2,3,3,4,202,-1,french open
"Simoes, Frédéric",2,4,4,4,174,0,french open
"Simoes, Frédéric",2,5,3,3,99,0,french open
"Simoes, Frédéric",2,6,4,4,137,0,french open
"Simoes, Frédéric",2,7,4,3,89,1,french open
"Simoes, Frédéric",2,8,4,3,76,1,french open
"Simoes, Frédéric",2,9,2,5,167,-3,french open
"Simoes, Frédéric",2,10,4,4,198,0,french open
"Simoes, Frédéric",2,11,2,4,178,-2,french open
"Simoes, Frédéric",2,12,6,5,216,1,french open
"Simoes, Frédéric",2,13,4,4,273,0,french open
"Simoes, Frédéric",2,14,4,4,193,0,french open
"Simoes, Frédéric",2,15,2,4,181,-2,french open
"Simoes, Frédéric",2,16,3,4,165,-1,french open
"Simoes, Frédéric",2,17,1,4,175,-3,french open
"Simoes, Frédéric",2,18,4,3,64,1,french open
"Jacot, Lionel",2,1,5,5,153,0,french open
"Jacot, Lionel",2,2,3,4,164,-1,french open
"Jacot, Lionel",2,3,4,4,202,0,french open
"Jacot, Lionel",2,4,4,4,174,0,french open
"Jacot, Lionel",2,5,3,3,99,0,french open
"Jacot, Lionel",2,6,4,4,137,0,french open
"Jacot, Lionel",2,7,2,3,89,-1,french open
"Jacot, Lionel",2,8,3,3,76,0,french open
"Jacot, Lionel",2,9,4,5,167,-1,french open
"Jacot, Lionel",2,10,4,4,198,0,french open
"Jacot, Lionel",2,11,2,4,178,-2,french open
"Jacot, Lionel",2,12,5,5,216,0,french open
"Jacot, Lionel",2,13,3,4,273,-1,french open
"Jacot, Lionel",2,14,4,4,193,0,french open
"Jacot, Lionel",2,15,3,4,181,-1,french open
"Jacot, Lionel",2,16,4,4,165,0,french open
"Jacot, Lionel",2,17,4,4,175,0,french open
"Jacot, Lionel",2,18,3,3,64,0,french open
"Voorendt, Guido",2,1,4,5,153,-1,french open
"Voorendt, Guido",2,2,4,4,164,0,french open
"Voorendt, Guido",2,3,4,4,202,0,french open
"Voorendt, Guido",2,4,4,4,174,0,french open
"Voorendt, Guido",2,5,2,3,99,-1,french open
"Voorendt, Guido",2,6,4,4,137,0,french open
"Voorendt, Guido",2,7,4,3,89,1,french open
"Voorendt, Guido",2,8,3,3,76,0,french open
"Voorendt, Guido",2,9,4,5,167,-1,french open
"Voorendt, Guido",2,10,3,4,198,-1,french open
"Voorendt, Guido",2,11,3,4,178,-1,french open
"Voorendt, Guido",2,12,5,5,216,0,french open
"Voorendt, Guido",2,13,3,4,273,-1,french open
"Voorendt, Guido",2,14,3,4,193,-1,french open
"Voorendt, Guido",2,15,3,4,181,-1,french open
"Voorendt, Guido",2,16,4,4,165,0,french open
"Voorendt, Guido",2,17,3,4,175,-1,french open
"Voorendt, Guido",2,18,3,3,64,0,french open
"Frederic, HEDIN",2,1,4,5,153,-1,french open
"Frederic, HEDIN",2,2,4,4,164,0,french open
"Frederic, HEDIN",2,3,4,4,202,0,french open
"Frederic, HEDIN",2,4,4,4,174,0,french open
"Frederic, HEDIN",2,5,3,3,99,0,french open
"Frederic, HEDIN",2,6,4,4,137,0,french open
"Frederic, HEDIN",2,7,2,3,89,-1,french open
"Frederic, HEDIN",2,8,3,3,76,0,french open
"Frederic, HEDIN",2,9,5,5,167,0,french open
"Frederic, HEDIN",2,10,3,4,198,-1,french open
"Frederic, HEDIN",2,11,3,4,178,-1,french open
"Frederic, HEDIN",2,12,5,5,216,0,french open
"Frederic, HEDIN",2,13,3,4,273,-1,french open
"Frederic, HEDIN",2,14,3,4,193,-1,french open
"Frederic, HEDIN",2,15,3,4,181,-1,french open
"Frederic, HEDIN",2,16,3,4,165,-1,french open
"Frederic, HEDIN",2,17,3,4,175,-1,french open
"Frederic, HEDIN",2,18,4,3,64,1,french open
"Cedric, BONNOT",2,1,5,5,153,0,french open
"Cedric, BONNOT",2,2,3,4,164,-1,french open
"Cedric, BONNOT",2,3,4,4,202,0,french open
"Cedric, BONNOT",2,4,3,4,174,-1,french open
"Cedric, BONNOT",2,5,3,3,99,0,french open
"Cedric, BONNOT",2,6,4,4,137,0,french open
"Cedric, BONNOT",2,7,4,3,89,1,french open
"Cedric, BONNOT",2,8,4,3,76,1,french open
"Cedric, BONNOT",2,9,2,5,167,-3,french open
"Cedric, BONNOT",2,10,5,4,198,1,french open
"Cedric, BONNOT",2,11,2,4,178,-2,french open
"Cedric, BONNOT",2,12,5,5,216,0,french open
"Cedric, BONNOT",2,13,3,4,273,-1,french open
"Cedric, BONNOT",2,14,4,4,193,0,french open
"Cedric, BONNOT",2,15,3,4,181,-1,french open
"Cedric, BONNOT",2,16,4,4,165,0,french open
"Cedric, BONNOT",2,17,2,4,175,-2,french open
"Cedric, BONNOT",2,18,5,3,64,2,french open
"Nicolas, COUSIN",2,1,4,5,153,-1,french open
"Nicolas, COUSIN",2,2,3,4,164,-1,french open
"Nicolas, COUSIN",2,3,4,4,202,0,french open
"Nicolas, COUSIN",2,4,4,4,174,0,french open
"Nicolas, COUSIN",2,5,2,3,99,-1,french open
"Nicolas, COUSIN",2,6,4,4,137,0,french open
"Nicolas, COUSIN",2,7,3,3,89,0,french open
"Nicolas, COUSIN",2,8,3,3,76,0,french open
"Nicolas, COUSIN",2,9,5,5,167,0,french open
"Nicolas, COUSIN",2,10,5,4,198,1,french open
"Nicolas, COUSIN",2,11,2,4,178,-2,french open
"Nicolas, COUSIN",2,12,5,5,216,0,french open
"Nicolas, COUSIN",2,13,3,4,273,-1,french open
"Nicolas, COUSIN",2,14,3,4,193,-1,french open
"Nicolas, COUSIN",2,15,3,4,181,-1,french open
"Nicolas, COUSIN",2,16,5,4,165,1,french open
"Nicolas, COUSIN",2,17,5,4,175,1,french open
"Nicolas, COUSIN",2,18,2,3,64,-1,french open
"Garcia, Nicolas",2,1,5,5,153,0,french open
"Garcia, Nicolas",2,2,3,4,164,-1,french open
"Garcia, Nicolas",2,3,5,4,202,1,french open
"Garcia, Nicolas",2,4,4,4,174,0,french open
"Garcia, Nicolas",2,5,3,3,99,0,french open
"Garcia, Nicolas",2,6,4,4,137,0,french open
"Garcia, Nicolas",2,7,3,3,89,0,french open
"Garcia, Nicolas",2,8,4,3,76,1,french open
"Garcia, Nicolas",2,9,2,5,167,-3,french open
"Garcia, Nicolas",2,10,4,4,198,0,french open
"Garcia, Nicolas",2,11,3,4,178,-1,french open
"Garcia, Nicolas",2,12,4,5,216,-1,french open
"Garcia, Nicolas",2,13,3,4,273,-1,french open
"Garcia, Nicolas",2,14,3,4,193,-1,french open
"Garcia, Nicolas",2,15,2,4,181,-2,french open
"Garcia, Nicolas",2,16,4,4,165,0,french open
"Garcia, Nicolas",2,17,2,4,175,-2,french open
"Garcia, Nicolas",2,18,5,3,64,2,french open
"Clarke, Benjamin",2,1,4,5,153,-1,french open
"Clarke, Benjamin",2,2,4,4,164,0,french open
"Clarke, Benjamin",2,3,4,4,202,0,french open
"Clarke, Benjamin",2,4,4,4,174,0,french open
"Clarke, Benjamin",2,5,3,3,99,0,french open
"Clarke, Benjamin",2,6,3,4,137,-1,french open
"Clarke, Benjamin",2,7,3,3,89,0,french open
"Clarke, Benjamin",2,8,3,3,76,0,french open
"Clarke, Benjamin",2,9,4,5,167,-1,french open
"Clarke, Benjamin",2,10,3,4,198,-1,french open
"Clarke, Benjamin",2,11,2,4,178,-2,french open
"Clarke, Benjamin",2,12,5,5,216,0,french open
"Clarke, Benjamin",2,13,3,4,273,-1,french open
"Clarke, Benjamin",2,14,4,4,193,0,french open
"Clarke, Benjamin",2,15,4,4,181,0,french open
"Clarke, Benjamin",2,16,4,4,165,0,french open
"Clarke, Benjamin",2,17,3,4,175,-1,french open
"Clarke, Benjamin",2,18,2,3,64,-1,french open
"Christopher, BUAILLON",2,1,4,5,153,-1,french open
"Christopher, BUAILLON",2,2,4,4,164,0,french open
"Christopher, BUAILLON",2,3,4,4,202,0,french open
"Christopher, BUAILLON",2,4,5,4,174,1,french open
"Christopher, BUAILLON",2,5,2,3,99,-1,french open
"Christopher, BUAILLON",2,6,3,4,137,-1,french open
"Christopher, BUAILLON",2,7,3,3,89,0,french open
"Christopher, BUAILLON",2,8,4,3,76,1,french open
"Christopher, BUAILLON",2,9,2,5,167,-3,french open
"Christopher, BUAILLON",2,10,4,4,198,0,french open
"Christopher, BUAILLON",2,11,2,4,178,-2,french open
"Christopher, BUAILLON",2,12,7,5,216,2,french open
