player,round,hole,strokes,par,score,time
"Gyorgy, Podusil",3,2,5,4,1,11:45:00 AM
"Gyorgy, Podusil",3,3,3,4,-1,12:00:00 PM
"Gyorgy, Podusil",3,4,5,5,0,12:15:00 PM
"Gyorgy, Podusil",3,5,3,3,0,8:00:00 AM
"Gyorgy, Podusil",3,6,4,5,-1,8:15:00 AM
"Gyorgy, Podusil",3,7,5,4,1,8:30:00 AM
"Gyorgy, Podusil",3,8,5,3,2,8:45:00 AM
"Gyorgy, Podusil",3,9,6,4,2,9:00:00 AM
"Gyorgy, Podusil",3,10,5,4,1,9:15:00 AM
"Gyorgy, Podusil",3,11,5,5,0,9:30:00 AM
"Gyorgy, Podusil",3,12,3,3,0,9:45:00 AM
"Gyorgy, Podusil",3,13,4,4,0,10:00:00 AM
"Gyorgy, Podusil",3,14,5,5,0,10:15:00 AM
"Gyorgy, Podusil",3,15,6,4,2,10:30:00 AM
"Gyorgy, Podusil",3,16,4,4,0,10:45:00 AM
"Gyorgy, Podusil",3,17,4,4,0,11:00:00 AM
"Gyorgy, Podusil",3,18,4,3,1,11:15:00 AM
"Brindis, Manuel",3,1,6,4,2,11:00:00 AM
"Brindis, Manuel",3,2,6,4,2,11:15:00 AM
"Brindis, Manuel",3,3,4,4,0,11:30:00 AM
"Brindis, Manuel",3,4,6,5,1,11:45:00 AM
"Brindis, Manuel",3,5,3,3,0,12:00:00 PM
"Brindis, Manuel",3,6,5,5,0,12:15:00 PM
"Brindis, Manuel",3,7,6,4,2,8:00:00 AM
"Brindis, Manuel",3,8,4,3,1,8:15:00 AM
"Brindis, Manuel",3,9,6,4,2,8:30:00 AM
"Brindis, Manuel",3,10,5,4,1,8:45:00 AM
"Brindis, Manuel",3,11,5,5,0,9:00:00 AM
"Brindis, Manuel",3,12,3,3,0,9:15:00 AM
"Brindis, Manuel",3,13,3,4,-1,9:30:00 AM
"Brindis, Manuel",3,14,5,5,0,9:45:00 AM
"Brindis, Manuel",3,15,4,4,0,10:00:00 AM
"Brindis, Manuel",3,16,4,4,0,10:15:00 AM
"Brindis, Manuel",3,17,4,4,0,10:30:00 AM
"Brindis, Manuel",3,18,2,3,-1,10:45:00 AM
"Romuald, Pretot",3,1,6,4,2,10:30:00 AM
"Romuald, Pretot",3,2,5,4,1,10:45:00 AM
"Romuald, Pretot",3,3,3,4,-1,11:00:00 AM
"Romuald, Pretot",3,4,6,5,1,11:15:00 AM
"Romuald, Pretot",3,5,2,3,-1,11:30:00 AM
"Romuald, Pretot",3,6,6,5,1,11:45:00 AM
"Romuald, Pretot",3,7,4,4,0,12:00:00 PM
"Romuald, Pretot",3,8,4,3,1,12:15:00 PM
"Romuald, Pretot",3,9,5,4,1,8:00:00 AM
"Romuald, Pretot",3,10,5,4,1,8:15:00 AM
"Romuald, Pretot",3,11,4,5,-1,8:30:00 AM
"Romuald, Pretot",3,12,3,3,0,8:45:00 AM
"Romuald, Pretot",3,13,5,4,1,9:00:00 AM
"Romuald, Pretot",3,14,4,5,-1,9:15:00 AM
"Romuald, Pretot",3,15,4,4,0,9:30:00 AM
"Romuald, Pretot",3,16,4,4,0,9:45:00 AM
"Romuald, Pretot",3,17,3,4,-1,10:00:00 AM
"Romuald, Pretot",3,18,3,3,0,10:15:00 AM
"Perdomo, Martin",3,1,5,4,1,10:30:00 AM
"Perdomo, Martin",3,2,5,4,1,10:45:00 AM
"Perdomo, Martin",3,3,4,4,0,11:00:00 AM
"Perdomo, Martin",3,4,6,5,1,11:15:00 AM
"Perdomo, Martin",3,5,3,3,0,11:30:00 AM
"Perdomo, Martin",3,6,5,5,0,11:45:00 AM
"Perdomo, Martin",3,7,5,4,1,12:00:00 PM
"Perdomo, Martin",3,8,5,3,2,12:15:00 PM
"Perdomo, Martin",3,9,4,4,0,8:00:00 AM
"Perdomo, Martin",3,10,4,4,0,8:15:00 AM
"Perdomo, Martin",3,11,4,5,-1,8:30:00 AM
"Perdomo, Martin",3,12,3,3,0,8:45:00 AM
"Perdomo, Martin",3,13,4,4,0,9:00:00 AM
"Perdomo, Martin",3,14,5,5,0,9:15:00 AM
"Perdomo, Martin",3,15,3,4,-1,9:30:00 AM
"Perdomo, Martin",3,16,4,4,0,9:45:00 AM
"Perdomo, Martin",3,17,5,4,1,10:00:00 AM
"Perdomo, Martin",3,18,3,3,0,10:15:00 AM
"Reyes, Marco",3,1,5,4,1,11:00:00 AM
"Reyes, Marco",3,2,5,4,1,11:15:00 AM
"Reyes, Marco",3,3,6,4,2,11:30:00 AM
"Reyes, Marco",3,4,6,5,1,11:45:00 AM
"Reyes, Marco",3,5,3,3,0,12:00:00 PM
"Reyes, Marco",3,6,6,5,1,12:15:00 PM
"Reyes, Marco",3,7,4,4,0,8:00:00 AM
"Reyes, Marco",3,8,4,3,1,8:15:00 AM
"Reyes, Marco",3,9,5,4,1,8:30:00 AM
"Reyes, Marco",3,10,4,4,0,8:45:00 AM
"Reyes, Marco",3,11,7,5,2,9:00:00 AM
"Reyes, Marco",3,12,3,3,0,9:15:00 AM
"Reyes, Marco",3,13,4,4,0,9:30:00 AM
"Reyes, Marco",3,14,4,5,-1,9:45:00 AM
"Reyes, Marco",3,15,5,4,1,10:00:00 AM
"Reyes, Marco",3,16,3,4,-1,10:15:00 AM
"Reyes, Marco",3,17,5,4,1,10:30:00 AM
"Reyes, Marco",3,18,2,3,-1,10:45:00 AM
"Martinez, Hermes",3,1,5,4,1,10:15:00 AM
"Martinez, Hermes",3,2,5,4,1,10:30:00 AM
"Martinez, Hermes",3,3,3,4,-1,10:45:00 AM
"Martinez, Hermes",3,4,6,5,1,11:00:00 AM
"Martinez, Hermes",3,5,3,3,0,11:15:00 AM
"Martinez, Hermes",3,6,5,5,0,11:30:00 AM
"Martinez, Hermes",3,7,5,4,1,11:45:00 AM
"Martinez, Hermes",3,8,3,3,0,12:00:00 PM
"Martinez, Hermes",3,9,5,4,1,12:15:00 PM
"Martinez, Hermes",3,10,5,4,1,8:00:00 AM
"Martinez, Hermes",3,11,5,5,0,8:15:00 AM
"Martinez, Hermes",3,12,3,3,0,8:30:00 AM
"Martinez, Hermes",3,13,4,4,0,8:45:00 AM
"Martinez, Hermes",3,14,5,5,0,9:00:00 AM
"Martinez, Hermes",3,15,4,4,0,9:15:00 AM
"Martinez, Hermes",3,16,4,4,0,9:30:00 AM
"Martinez, Hermes",3,17,4,4,0,9:45:00 AM
"Martinez, Hermes",3,18,2,3,-1,10:00:00 AM
"Guzman, Luis",3,1,6,4,2,10:55:00 AM
"Guzman, Luis",3,2,5,4,1,11:10:00 AM
"Guzman, Luis",3,3,4,4,0,11:25:00 AM
"Guzman, Luis",3,4,5,5,0,11:40:00 AM
"Guzman, Luis",3,5,3,3,0,11:55:00 AM
"Guzman, Luis",3,6,6,5,1,12:10:00 PM
"Guzman, Luis",3,7,5,4,1,12:25:00 PM
"Guzman, Luis",3,8,5,3,2,8:10:00 AM
"Guzman, Luis",3,9,5,4,1,8:25:00 AM
"Guzman, Luis",3,10,4,4,0,8:40:00 AM
"Guzman, Luis",3,11,5,5,0,8:55:00 AM
"Guzman, Luis",3,12,3,3,0,9:10:00 AM
"Guzman, Luis",3,13,4,4,0,9:25:00 AM
"Guzman, Luis",3,14,6,5,1,9:40:00 AM
"Guzman, Luis",3,15,5,4,1,9:55:00 AM
"Guzman, Luis",3,16,4,4,0,10:10:00 AM
"Guzman, Luis",3,17,4,4,0,10:25:00 AM
"Guzman, Luis",3,18,2,3,-1,10:40:00 AM
"Barragan, Osvaldo",3,1,5,4,1,10:40:00 AM
"Barragan, Osvaldo",3,2,5,4,1,10:55:00 AM
"Barragan, Osvaldo",3,3,2,4,-2,11:10:00 AM
"Barragan, Osvaldo",3,4,6,5,1,11:25:00 AM
"Barragan, Osvaldo",3,5,3,3,0,11:40:00 AM
"Barragan, Osvaldo",3,6,5,5,0,11:55:00 AM
"Barragan, Osvaldo",3,7,4,4,0,12:10:00 PM
"Barragan, Osvaldo",3,8,4,3,1,12:25:00 PM
"Barragan, Osvaldo",3,9,6,4,2,8:10:00 AM
"Barragan, Osvaldo",3,10,7,4,3,8:25:00 AM
"Barragan, Osvaldo",3,11,5,5,0,8:40:00 AM
"Barragan, Osvaldo",3,12,3,3,0,8:55:00 AM
"Barragan, Osvaldo",3,13,4,4,0,9:10:00 AM
"Barragan, Osvaldo",3,14,5,5,0,9:25:00 AM
"Barragan, Osvaldo",3,15,4,4,0,9:40:00 AM
"Barragan, Osvaldo",3,16,3,4,-1,9:55:00 AM
"Barragan, Osvaldo",3,17,4,4,0,10:10:00 AM
"Barragan, Osvaldo",3,18,3,3,0,10:25:00 AM
"Zhang, Kevin",3,1,5,4,1,11:00:00 AM
"Zhang, Kevin",3,2,5,4,1,11:15:00 AM
"Zhang, Kevin",3,3,4,4,0,11:30:00 AM
"Zhang, Kevin",3,4,4,5,-1,11:45:00 AM
"Zhang, Kevin",3,5,4,3,1,12:00:00 PM
"Zhang, Kevin",3,6,6,5,1,12:15:00 PM
"Zhang, Kevin",3,7,5,4,1,8:00:00 AM
"Zhang, Kevin",3,8,4,3,1,8:15:00 AM
"Zhang, Kevin",3,9,4,4,0,8:30:00 AM
"Zhang, Kevin",3,10,5,4,1,8:45:00 AM
"Zhang, Kevin",3,11,5,5,0,9:00:00 AM
"Zhang, Kevin",3,12,6,3,3,9:15:00 AM
"Zhang, Kevin",3,13,4,4,0,9:30:00 AM
"Zhang, Kevin",3,14,4,5,-1,9:45:00 AM
"Zhang, Kevin",3,15,6,4,2,10:00:00 AM
"Zhang, Kevin",3,16,4,4,0,10:15:00 AM
"Zhang, Kevin",3,17,4,4,0,10:30:00 AM
"Zhang, Kevin",3,18,3,3,0,10:45:00 AM
"Rayatkah, Sasha",3,1,5,4,1,10:30:00 AM
"Rayatkah, Sasha",3,2,4,4,0,10:45:00 AM
"Rayatkah, Sasha",3,3,3,4,-1,11:00:00 AM
"Rayatkah, Sasha",3,4,6,5,1,11:15:00 AM
"Rayatkah, Sasha",3,5,3,3,0,11:30:00 AM
"Rayatkah, Sasha",3,6,6,5,1,11:45:00 AM
"Rayatkah, Sasha",3,7,6,4,2,12:00:00 PM
"Rayatkah, Sasha",3,8,4,3,1,12:15:00 PM
"Rayatkah, Sasha",3,9,5,4,1,8:00:00 AM
"Rayatkah, Sasha",3,10,5,4,1,8:15:00 AM
"Rayatkah, Sasha",3,11,6,5,1,8:30:00 AM
"Rayatkah, Sasha",3,12,2,3,-1,8:45:00 AM
"Rayatkah, Sasha",3,13,3,4,-1,9:00:00 AM
"Rayatkah, Sasha",3,14,5,5,0,9:15:00 AM
"Rayatkah, Sasha",3,15,4,4,0,9:30:00 AM
"Rayatkah, Sasha",3,16,4,4,0,9:45:00 AM
"Rayatkah, Sasha",3,17,4,4,0,10:00:00 AM
"Rayatkah, Sasha",3,18,3,3,0,10:15:00 AM
"Liu, Meng Yang",3,1,8,4,4,10:45:00 AM
"Liu, Meng Yang",3,2,5,4,1,11:00:00 AM
"Liu, Meng Yang",3,3,4,4,0,11:15:00 AM
"Liu, Meng Yang",3,4,6,5,1,11:30:00 AM
"Liu, Meng Yang",3,5,3,3,0,11:45:00 AM
"Liu, Meng Yang",3,6,6,5,1,12:00:00 PM
"Liu, Meng Yang",3,7,6,4,2,12:15:00 PM
"Liu, Meng Yang",3,8,4,3,1,8:00:00 AM
"Liu, Meng Yang",3,9,6,4,2,8:15:00 AM
"Liu, Meng Yang",3,10,4,4,0,8:30:00 AM
"Liu, Meng Yang",3,11,4,5,-1,8:45:00 AM
"Liu, Meng Yang",3,12,3,3,0,9:00:00 AM
"Liu, Meng Yang",3,13,4,4,0,9:15:00 AM
"Liu, Meng Yang",3,14,5,5,0,9:30:00 AM
"Liu, Meng Yang",3,15,3,4,-1,9:45:00 AM
"Liu, Meng Yang",3,16,3,4,-1,10:00:00 AM
"Liu, Meng Yang",3,17,4,4,0,10:15:00 AM
"Liu, Meng Yang",3,18,3,3,0,10:30:00 AM
"Acevedo, Jose",3,1,7,4,3,11:15:00 AM
"Acevedo, Jose",3,2,5,4,1,11:30:00 AM
"Acevedo, Jose",3,3,4,4,0,11:45:00 AM
"Acevedo, Jose",3,4,5,5,0,12:00:00 PM
"Acevedo, Jose",3,5,3,3,0,12:15:00 PM
"Acevedo, Jose",3,6,7,5,2,8:00:00 AM
"Acevedo, Jose",3,7,6,4,2,8:15:00 AM
"Acevedo, Jose",3,8,4,3,1,8:30:00 AM
"Acevedo, Jose",3,9,7,4,3,8:45:00 AM
"Acevedo, Jose",3,10,4,4,0,9:00:00 AM
"Acevedo, Jose",3,11,6,5,1,9:15:00 AM
"Acevedo, Jose",3,12,2,3,-1,9:30:00 AM
"Acevedo, Jose",3,13,5,4,1,9:45:00 AM
"Acevedo, Jose",3,14,5,5,0,10:00:00 AM
"Acevedo, Jose",3,15,4,4,0,10:15:00 AM
"Acevedo, Jose",3,16,5,4,1,10:30:00 AM
"Acevedo, Jose",3,17,4,4,0,10:45:00 AM
"Acevedo, Jose",3,18,3,3,0,11:00:00 AM
"Vazquez, Jorge",3,1,4,4,0,10:10:00 AM
"Vazquez, Jorge",3,2,4,4,0,10:25:00 AM
"Vazquez, Jorge",3,3,2,4,-2,10:40:00 AM
"Vazquez, Jorge",3,4,5,5,0,10:55:00 AM
"Vazquez, Jorge",3,5,3,3,0,11:10:00 AM
"Vazquez, Jorge",3,6,6,5,1,11:25:00 AM
"Vazquez, Jorge",3,7,5,4,1,11:40:00 AM
"Vazquez, Jorge",3,8,3,3,0,11:55:00 AM
"Vazquez, Jorge",3,9,6,4,2,12:10:00 PM
"Vazquez, Jorge",3,10,4,4,0,12:25:00 PM
"Vazquez, Jorge",3,11,4,5,-1,8:10:00 AM
"Vazquez, Jorge",3,12,3,3,0,8:25:00 AM
"Vazquez, Jorge",3,13,4,4,0,8:40:00 AM
"Vazquez, Jorge",3,14,5,5,0,8:55:00 AM
"Vazquez, Jorge",3,15,5,4,1,9:10:00 AM
"Vazquez, Jorge",3,16,5,4,1,9:25:00 AM
"Vazquez, Jorge",3,17,4,4,0,9:40:00 AM
"Vazquez, Jorge",3,18,3,3,0,9:55:00 AM
"Valdez, Anier",3,1,5,4,1,10:40:00 AM
"Valdez, Anier",3,2,4,4,0,10:55:00 AM
"Valdez, Anier",3,3,3,4,-1,11:10:00 AM
"Valdez, Anier",3,4,7,5,2,11:25:00 AM
"Valdez, Anier",3,5,4,3,1,11:40:00 AM
"Valdez, Anier",3,6,6,5,1,11:55:00 AM
"Valdez, Anier",3,7,5,4,1,12:10:00 PM
"Valdez, Anier",3,8,5,3,2,12:25:00 PM
"Valdez, Anier",3,9,4,4,0,8:10:00 AM
"Valdez, Anier",3,10,6,4,2,8:25:00 AM
"Valdez, Anier",3,11,5,5,0,8:40:00 AM
"Valdez, Anier",3,12,3,3,0,8:55:00 AM
"Valdez, Anier",3,13,4,4,0,9:10:00 AM
"Valdez, Anier",3,14,6,5,1,9:25:00 AM
"Valdez, Anier",3,15,4,4,0,9:40:00 AM
"Valdez, Anier",3,16,4,4,0,9:55:00 AM
"Valdez, Anier",3,17,4,4,0,10:10:00 AM
"Valdez, Anier",3,18,3,3,0,10:25:00 AM
"Rabel, Jeremias",3,1,5,4,1,10:45:00 AM
"Rabel, Jeremias",3,2,4,4,0,11:00:00 AM
"Rabel, Jeremias",3,3,5,4,1,11:15:00 AM
"Rabel, Jeremias",3,4,6,5,1,11:30:00 AM
"Rabel, Jeremias",3,5,3,3,0,11:45:00 AM
"Rabel, Jeremias",3,6,7,5,2,12:00:00 PM
"Rabel, Jeremias",3,7,7,4,3,12:15:00 PM
"Rabel, Jeremias",3,8,3,3,0,8:00:00 AM
"Rabel, Jeremias",3,9,6,4,2,8:15:00 AM
"Rabel, Jeremias",3,10,5,4,1,8:30:00 AM
"Rabel, Jeremias",3,11,8,5,3,8:45:00 AM
"Rabel, Jeremias",3,12,5,3,2,9:00:00 AM
"Rabel, Jeremias",3,13,4,4,0,9:15:00 AM
"Rabel, Jeremias",3,14,5,5,0,9:30:00 AM
"Rabel, Jeremias",3,15,4,4,0,9:45:00 AM
"Rabel, Jeremias",3,16,3,4,-1,10:00:00 AM
"Rabel, Jeremias",3,17,4,4,0,10:15:00 AM
"Rabel, Jeremias",3,18,3,3,0,10:30:00 AM
"Perez, Gaston",3,1,4,4,0,10:00:00 AM
"Perez, Gaston",3,2,5,4,1,10:15:00 AM
"Perez, Gaston",3,3,3,4,-1,10:30:00 AM
"Perez, Gaston",3,4,6,5,1,10:45:00 AM
"Perez, Gaston",3,5,3,3,0,11:00:00 AM
"Perez, Gaston",3,6,6,5,1,11:15:00 AM
"Perez, Gaston",3,7,4,4,0,11:30:00 AM
"Perez, Gaston",3,8,3,3,0,11:45:00 AM
"Perez, Gaston",3,9,5,4,1,12:00:00 PM
"Perez, Gaston",3,10,4,4,0,12:15:00 PM
"Perez, Gaston",3,11,5,5,0,8:00:00 AM
"Perez, Gaston",3,12,4,3,1,8:15:00 AM
"Perez, Gaston",3,13,4,4,0,8:30:00 AM
"Perez, Gaston",3,14,6,5,1,8:45:00 AM
"Perez, Gaston",3,15,4,4,0,9:00:00 AM
"Perez, Gaston",3,16,3,4,-1,9:15:00 AM
"Perez, Gaston",3,17,4,4,0,9:30:00 AM
"Perez, Gaston",3,18,4,3,1,9:45:00 AM
"Rayatkah, Parshan",3,1,5,4,1,10:55:00 AM
"Rayatkah, Parshan",3,2,5,4,1,11:10:00 AM
"Rayatkah, Parshan",3,3,4,4,0,11:25:00 AM
"Rayatkah, Parshan",3,4,5,5,0,11:40:00 AM
"Rayatkah, Parshan",3,5,3,3,0,11:55:00 AM
"Rayatkah, Parshan",3,6,6,5,1,12:10:00 PM
"Rayatkah, Parshan",3,7,8,4,4,12:25:00 PM
"Rayatkah, Parshan",3,8,4,3,1,8:10:00 AM
"Rayatkah, Parshan",3,9,6,4,2,8:25:00 AM
"Rayatkah, Parshan",3,10,7,4,3,8:40:00 AM
"Rayatkah, Parshan",3,11,5,5,0,8:55:00 AM
"Rayatkah, Parshan",3,12,4,3,1,9:10:00 AM
"Rayatkah, Parshan",3,13,3,4,-1,9:25:00 AM
"Rayatkah, Parshan",3,14,5,5,0,9:40:00 AM
"Rayatkah, Parshan",3,15,5,4,1,9:55:00 AM
"Rayatkah, Parshan",3,16,5,4,1,10:10:00 AM
"Rayatkah, Parshan",3,17,3,4,-1,10:25:00 AM
"Rayatkah, Parshan",3,18,3,3,0,10:40:00 AM
"Facioni, Damian",3,1,6,4,2,10:10:00 AM
"Facioni, Damian",3,2,5,4,1,10:25:00 AM
"Facioni, Damian",3,3,4,4,0,10:40:00 AM
"Facioni, Damian",3,4,5,5,0,10:55:00 AM
"Facioni, Damian",3,5,4,3,1,11:10:00 AM
"Facioni, Damian",3,6,6,5,1,11:25:00 AM
"Facioni, Damian",3,7,5,4,1,11:40:00 AM
"Facioni, Damian",3,8,3,3,0,11:55:00 AM
"Facioni, Damian",3,9,4,4,0,12:10:00 PM
"Facioni, Damian",3,10,4,4,0,12:25:00 PM
"Facioni, Damian",3,11,5,5,0,8:10:00 AM
"Facioni, Damian",3,12,4,3,1,8:25:00 AM
"Facioni, Damian",3,13,5,4,1,8:40:00 AM
"Facioni, Damian",3,14,4,5,-1,8:55:00 AM
"Facioni, Damian",3,15,4,4,0,9:10:00 AM
"Facioni, Damian",3,16,4,4,0,9:25:00 AM
"Facioni, Damian",3,17,4,4,0,9:40:00 AM
"Facioni, Damian",3,18,3,3,0,9:55:00 AM
"Hernandez, Frank",3,1,5,4,1,10:00:00 AM
"Hernandez, Frank",3,2,5,4,1,10:15:00 AM
"Hernandez, Frank",3,3,2,4,-2,10:30:00 AM
"Hernandez, Frank",3,4,6,5,1,10:45:00 AM
"Hernandez, Frank",3,5,4,3,1,11:00:00 AM
"Hernandez, Frank",3,6,5,5,0,11:15:00 AM
"Hernandez, Frank",3,7,5,4,1,11:30:00 AM
"Hernandez, Frank",3,8,4,3,1,11:45:00 AM
"Hernandez, Frank",3,9,5,4,1,12:00:00 PM
"Hernandez, Frank",3,10,5,4,1,12:15:00 PM
"Hernandez, Frank",3,11,6,5,1,8:00:00 AM
"Hernandez, Frank",3,12,3,3,0,8:15:00 AM
"Hernandez, Frank",3,13,4,4,0,8:30:00 AM
"Hernandez, Frank",3,14,4,5,-1,8:45:00 AM
"Hernandez, Frank",3,15,4,4,0,9:00:00 AM
"Hernandez, Frank",3,16,4,4,0,9:15:00 AM
"Hernandez, Frank",3,17,4,4,0,9:30:00 AM
"Hernandez, Frank",3,18,3,3,0,9:45:00 AM
"Salazar, Lizandro",3,1,5,4,1,11:25:00 AM
"Salazar, Lizandro",3,2,7,4,3,11:40:00 AM
"Salazar, Lizandro",3,3,4,4,0,11:55:00 AM
"Salazar, Lizandro",3,4,9,5,4,12:10:00 PM
"Salazar, Lizandro",3,5,5,3,2,12:25:00 PM
"Salazar, Lizandro",3,6,7,5,2,8:10:00 AM
"Salazar, Lizandro",3,7,5,4,1,8:25:00 AM
"Salazar, Lizandro",3,8,4,3,1,8:40:00 AM
"Salazar, Lizandro",3,9,8,4,4,8:55:00 AM
"Salazar, Lizandro",3,10,4,4,0,9:10:00 AM
"Salazar, Lizandro",3,11,5,5,0,9:25:00 AM
"Salazar, Lizandro",3,12,3,3,0,9:40:00 AM
"Salazar, Lizandro",3,13,5,4,1,9:55:00 AM
"Salazar, Lizandro",3,14,5,5,0,10:10:00 AM
"Salazar, Lizandro",3,15,4,4,0,10:25:00 AM
"Salazar, Lizandro",3,16,5,4,1,10:40:00 AM
"Salazar, Lizandro",3,17,4,4,0,10:55:00 AM
"Salazar, Lizandro",3,18,3,3,0,11:10:00 AM
"Hittle, William",3,1,5,4,1,10:25:00 AM
"Hittle, William",3,2,4,4,0,10:40:00 AM
"Hittle, William",3,3,3,4,-1,10:55:00 AM
"Hittle, William",3,4,7,5,2,11:10:00 AM
"Hittle, William",3,5,3,3,0,11:25:00 AM
"Hittle, William",3,6,7,5,2,11:40:00 AM
"Hittle, William",3,7,6,4,2,11:55:00 AM
"Hittle, William",3,8,4,3,1,12:10:00 PM
"Hittle, William",3,9,5,4,1,12:25:00 PM
"Hittle, William",3,10,4,4,0,8:10:00 AM
"Hittle, William",3,11,6,5,1,8:25:00 AM
"Hittle, William",3,12,3,3,0,8:40:00 AM
"Hittle, William",3,13,3,4,-1,8:55:00 AM
"Hittle, William",3,14,6,5,1,9:10:00 AM
"Hittle, William",3,15,4,4,0,9:25:00 AM
"Hittle, William",3,16,3,4,-1,9:40:00 AM
"Hittle, William",3,17,5,4,1,9:55:00 AM
"Hittle, William",3,18,5,3,2,10:10:00 AM
"Khatib, Ramzey",3,1,6,4,2,10:00:00 AM
"Khatib, Ramzey",3,2,4,4,0,10:15:00 AM
"Khatib, Ramzey",3,3,4,4,0,10:30:00 AM
"Khatib, Ramzey",3,4,8,5,3,10:45:00 AM
"Khatib, Ramzey",3,5,3,3,0,11:00:00 AM
"Khatib, Ramzey",3,6,6,5,1,11:15:00 AM
"Khatib, Ramzey",3,7,4,4,0,11:30:00 AM
"Khatib, Ramzey",3,8,3,3,0,11:45:00 AM
"Khatib, Ramzey",3,9,5,4,1,12:00:00 PM
"Khatib, Ramzey",3,10,4,4,0,12:15:00 PM
"Khatib, Ramzey",3,11,5,5,0,8:00:00 AM
"Khatib, Ramzey",3,12,4,3,1,8:15:00 AM
"Khatib, Ramzey",3,13,4,4,0,8:30:00 AM
"Khatib, Ramzey",3,14,5,5,0,8:45:00 AM
"Khatib, Ramzey",3,15,3,4,-1,9:00:00 AM
"Khatib, Ramzey",3,16,5,4,1,9:15:00 AM
"Khatib, Ramzey",3,17,4,4,0,9:30:00 AM
"Khatib, Ramzey",3,18,3,3,0,9:45:00 AM
"Ortiz, Adam",3,1,4,4,0,9:45:00 AM
"Ortiz, Adam",3,2,4,4,0,10:00:00 AM
"Ortiz, Adam",3,3,3,4,-1,10:15:00 AM
"Ortiz, Adam",3,4,5,5,0,10:30:00 AM
"Ortiz, Adam",3,5,3,3,0,10:45:00 AM
"Ortiz, Adam",3,6,5,5,0,11:00:00 AM
"Ortiz, Adam",3,7,5,4,1,11:15:00 AM
"Ortiz, Adam",3,8,4,3,1,11:30:00 AM
"Ortiz, Adam",3,9,6,4,2,11:45:00 AM
"Ortiz, Adam",3,10,4,4,0,12:00:00 PM
"Ortiz, Adam",3,11,5,5,0,12:15:00 PM
"Ortiz, Adam",3,12,3,3,0,8:00:00 AM
"Ortiz, Adam",3,13,4,4,0,8:15:00 AM
"Ortiz, Adam",3,14,5,5,0,8:30:00 AM
"Ortiz, Adam",3,15,5,4,1,8:45:00 AM
"Ortiz, Adam",3,16,4,4,0,9:00:00 AM
"Ortiz, Adam",3,17,5,4,1,9:15:00 AM
"Ortiz, Adam",3,18,3,3,0,9:30:00 AM
"Herz, Greg",3,1,4,4,0,10:15:00 AM
"Herz, Greg",3,2,6,4,2,10:30:00 AM
"Herz, Greg",3,3,3,4,-1,10:45:00 AM
"Herz, Greg",3,4,9,5,4,11:00:00 AM
"Herz, Greg",3,5,3,3,0,11:15:00 AM
"Herz, Greg",3,6,6,5,1,11:30:00 AM
"Herz, Greg",3,7,5,4,1,11:45:00 AM
"Herz, Greg",3,8,4,3,1,12:00:00 PM
"Herz, Greg",3,9,6,4,2,12:15:00 PM
"Herz, Greg",3,10,7,4,3,8:00:00 AM
"Herz, Greg",3,11,5,5,0,8:15:00 AM
"Herz, Greg",3,12,3,3,0,8:30:00 AM
"Herz, Greg",3,13,4,4,0,8:45:00 AM
"Herz, Greg",3,14,5,5,0,9:00:00 AM
"Herz, Greg",3,15,4,4,0,9:15:00 AM
"Herz, Greg",3,16,4,4,0,9:30:00 AM
"Herz, Greg",3,17,4,4,0,9:45:00 AM
"Herz, Greg",3,18,2,3,-1,10:00:00 AM
"Aron, Jon",3,1,5,4,1,10:25:00 AM
"Aron, Jon",3,2,5,4,1,10:40:00 AM
"Aron, Jon",3,3,3,4,-1,10:55:00 AM
"Aron, Jon",3,4,8,5,3,11:10:00 AM
"Aron, Jon",3,5,3,3,0,11:25:00 AM
"Aron, Jon",3,6,6,5,1,11:40:00 AM
"Aron, Jon",3,7,4,4,0,11:55:00 AM
"Aron, Jon",3,8,3,3,0,12:10:00 PM
"Aron, Jon",3,9,5,4,1,12:25:00 PM
"Aron, Jon",3,10,6,4,2,8:10:00 AM
"Aron, Jon",3,11,5,5,0,8:25:00 AM
"Aron, Jon",3,12,4,3,1,8:40:00 AM
"Aron, Jon",3,13,7,4,3,8:55:00 AM
"Aron, Jon",3,14,5,5,0,9:10:00 AM
"Aron, Jon",3,15,4,4,0,9:25:00 AM
"Aron, Jon",3,16,3,4,-1,9:40:00 AM
"Aron, Jon",3,17,5,4,1,9:55:00 AM
"Aron, Jon",3,18,4,3,1,10:10:00 AM
"Bicerne, Eduardo",3,1,6,4,2,10:00:00 AM
"Bicerne, Eduardo",3,2,6,4,2,10:15:00 AM
"Bicerne, Eduardo",3,3,4,4,0,10:30:00 AM
"Bicerne, Eduardo",3,4,5,5,0,10:45:00 AM
"Bicerne, Eduardo",3,5,3,3,0,11:00:00 AM
"Bicerne, Eduardo",3,6,7,5,2,11:15:00 AM
"Bicerne, Eduardo",3,7,5,4,1,11:30:00 AM
"Bicerne, Eduardo",3,8,3,3,0,11:45:00 AM
"Bicerne, Eduardo",3,9,5,4,1,12:00:00 PM
"Bicerne, Eduardo",3,10,5,4,1,12:15:00 PM
"Bicerne, Eduardo",3,11,6,5,1,8:00:00 AM
"Bicerne, Eduardo",3,12,4,3,1,8:15:00 AM
"Bicerne, Eduardo",3,13,3,4,-1,8:30:00 AM
