player,round,hole,strokes,par,score
"Godfrey, Jordan",3,13,5,4,1
"Godfrey, Jordan",3,14,4,5,-1
"Godfrey, Jordan",3,15,4,4,0
"Godfrey, Jordan",3,16,4,4,0
"Godfrey, Jordan",3,17,4,5,-1
"Godfrey, Jordan",3,18,3,3,0
"Khatib, Sharif",3,1,5,5,0
"Khatib, Sharif",3,2,4,4,0
"Khatib, Sharif",3,3,3,3,0
"Khatib, Sharif",3,4,5,4,1
"Khatib, Sharif",3,5,5,4,1
"Khatib, Sharif",3,6,3,4,-1
"Khatib, Sharif",3,7,3,3,0
"Khatib, Sharif",3,8,3,4,-1
"Khatib, Sharif",3,9,4,5,-1
"Khatib, Sharif",3,10,3,4,-1
"Khatib, Sharif",3,11,4,4,0
"Khatib, Sharif",3,12,3,3,0
"Khatib, Sharif",3,13,4,4,0
"Khatib, Sharif",3,14,5,5,0
"Khatib, Sharif",3,15,4,4,0
"Khatib, Sharif",3,16,5,4,1
"Khatib, Sharif",3,17,5,5,0
"Khatib, Sharif",3,18,3,3,0
"Garcia, Nicolas",3,1,5,5,0
"Garcia, Nicolas",3,2,4,4,0
"Garcia, Nicolas",3,3,3,3,0
"Garcia, Nicolas",3,4,5,4,1
"Garcia, Nicolas",3,5,4,4,0
"Garcia, Nicolas",3,6,5,4,1
"Garcia, Nicolas",3,7,3,3,0
"Garcia, Nicolas",3,8,4,4,0
"Garcia, Nicolas",3,9,4,5,-1
"Garcia, Nicolas",3,10,5,4,1
"Garcia, Nicolas",3,11,3,4,-1
"Garcia, Nicolas",3,12,2,3,-1
"Garcia, Nicolas",3,13,4,4,0
"Garcia, Nicolas",3,14,5,5,0
"Garcia, Nicolas",3,15,4,4,0
"Garcia, Nicolas",3,16,3,4,-1
"Garcia, Nicolas",3,17,4,5,-1
"Garcia, Nicolas",3,18,4,3,1
"Ayala, Roberto Fabian",3,1,4,5,-1
"Ayala, Roberto Fabian",3,2,5,4,1
"Ayala, Roberto Fabian",3,3,3,3,0
"Ayala, Roberto Fabian",3,4,4,4,0
"Ayala, Roberto Fabian",3,5,4,4,0
"Ayala, Roberto Fabian",3,6,4,4,0
"Ayala, Roberto Fabian",3,7,2,3,-1
"Ayala, Roberto Fabian",3,8,5,4,1
"Ayala, Roberto Fabian",3,9,5,5,0
"Ayala, Roberto Fabian",3,10,4,4,0
"Ayala, Roberto Fabian",3,11,5,4,1
"Ayala, Roberto Fabian",3,12,3,3,0
"Ayala, Roberto Fabian",3,13,4,4,0
"Ayala, Roberto Fabian",3,14,4,5,-1
"Ayala, Roberto Fabian",3,15,5,4,1
"Ayala, Roberto Fabian",3,16,4,4,0
"Ayala, Roberto Fabian",3,17,3,5,-2
"Ayala, Roberto Fabian",3,18,4,3,1
"Valdez, Pier",3,1,5,5,0
"Valdez, Pier",3,2,5,4,1
"Valdez, Pier",3,3,3,3,0
"Valdez, Pier",3,4,4,4,0
"Valdez, Pier",3,5,3,4,-1
"Valdez, Pier",3,6,2,4,-2
"Valdez, Pier",3,7,3,3,0
"Valdez, Pier",3,8,5,4,1
"Valdez, Pier",3,9,5,5,0
"Valdez, Pier",3,10,3,4,-1
"Valdez, Pier",3,11,4,4,0
"Valdez, Pier",3,12,3,3,0
"Valdez, Pier",3,13,4,4,0
"Valdez, Pier",3,14,6,5,1
"Valdez, Pier",3,15,4,4,0
"Valdez, Pier",3,16,4,4,0
"Valdez, Pier",3,17,5,5,0
"Valdez, Pier",3,18,2,3,-1
"Yepez, Julio",3,1,5,5,0
"Yepez, Julio",3,2,4,4,0
"Yepez, Julio",3,3,4,3,1
"Yepez, Julio",3,4,5,4,1
"Yepez, Julio",3,5,4,4,0
"Yepez, Julio",3,6,4,4,0
"Yepez, Julio",3,7,3,3,0
"Yepez, Julio",3,8,5,4,1
"Yepez, Julio",3,9,4,5,-1
"Yepez, Julio",3,10,3,4,-1
"Yepez, Julio",3,11,3,4,-1
"Yepez, Julio",3,12,3,3,0
"Yepez, Julio",3,13,4,4,0
"Yepez, Julio",3,14,5,5,0
"Yepez, Julio",3,15,4,4,0
"Yepez, Julio",3,16,4,4,0
"Yepez, Julio",3,17,4,5,-1
"Yepez, Julio",3,18,2,3,-1
"Wojtyla, Bart",3,1,5,5,0
"Wojtyla, Bart",3,2,4,4,0
"Wojtyla, Bart",3,3,4,3,1
"Wojtyla, Bart",3,4,4,4,0
"Wojtyla, Bart",3,5,5,4,1
"Wojtyla, Bart",3,6,3,4,-1
"Wojtyla, Bart",3,7,3,3,0
"Wojtyla, Bart",3,8,4,4,0
"Wojtyla, Bart",3,9,4,5,-1
"Wojtyla, Bart",3,10,4,4,0
"Wojtyla, Bart",3,11,3,4,-1
"Wojtyla, Bart",3,12,3,3,0
"Wojtyla, Bart",3,13,4,4,0
"Wojtyla, Bart",3,14,6,5,1
"Wojtyla, Bart",3,15,5,4,1
"Wojtyla, Bart",3,16,3,4,-1
"Wojtyla, Bart",3,17,5,5,0
"Wojtyla, Bart",3,18,2,3,-1
"Olmedo, Sebastian Andres",3,1,5,5,0
"Olmedo, Sebastian Andres",3,2,4,4,0
"Olmedo, Sebastian Andres",3,3,4,3,1
"Olmedo, Sebastian Andres",3,4,5,4,1
"Olmedo, Sebastian Andres",3,5,4,4,0
"Olmedo, Sebastian Andres",3,6,3,4,-1
"Olmedo, Sebastian Andres",3,7,3,3,0
"Olmedo, Sebastian Andres",3,8,4,4,0
"Olmedo, Sebastian Andres",3,9,4,5,-1
"Olmedo, Sebastian Andres",3,10,5,4,1
"Olmedo, Sebastian Andres",3,11,4,4,0
"Olmedo, Sebastian Andres",3,12,3,3,0
"Olmedo, Sebastian Andres",3,13,3,4,-1
"Olmedo, Sebastian Andres",3,14,6,5,1
"Olmedo, Sebastian Andres",3,15,4,4,0
"Olmedo, Sebastian Andres",3,16,4,4,0
"Olmedo, Sebastian Andres",3,17,5,5,0
"Olmedo, Sebastian Andres",3,18,4,3,1
"Menor, Piero",3,1,5,5,0
"Menor, Piero",3,2,4,4,0
"Menor, Piero",3,3,3,3,0
"Menor, Piero",3,4,4,4,0
"Menor, Piero",3,5,4,4,0
"Menor, Piero",3,6,3,4,-1
"Menor, Piero",3,7,4,3,1
"Menor, Piero",3,8,4,4,0
"Menor, Piero",3,9,4,5,-1
"Menor, Piero",3,10,4,4,0
"Menor, Piero",3,11,3,4,-1
"Menor, Piero",3,12,3,3,0
"Menor, Piero",3,13,5,4,1
"Menor, Piero",3,14,6,5,1
"Menor, Piero",3,15,4,4,0
"Menor, Piero",3,16,5,4,1
"Menor, Piero",3,17,5,5,0
"Menor, Piero",3,18,3,3,0
"Barragan, Arturo",3,1,5,5,0
"Barragan, Arturo",3,2,4,4,0
"Barragan, Arturo",3,3,4,3,1
"Barragan, Arturo",3,4,4,4,0
"Barragan, Arturo",3,5,5,4,1
"Barragan, Arturo",3,6,4,4,0
"Barragan, Arturo",3,7,4,3,1
"Barragan, Arturo",3,8,3,4,-1
"Barragan, Arturo",3,9,5,5,0
"Barragan, Arturo",3,10,4,4,0
"Barragan, Arturo",3,11,5,4,1
"Barragan, Arturo",3,12,3,3,0
"Barragan, Arturo",3,13,3,4,-1
"Barragan, Arturo",3,14,6,5,1
"Barragan, Arturo",3,15,4,4,0
"Barragan, Arturo",3,16,4,4,0
"Barragan, Arturo",3,17,5,5,0
"Barragan, Arturo",3,18,2,3,-1
"Johnson, Jeremy",3,1,6,5,1
"Johnson, Jeremy",3,2,3,4,-1
"Johnson, Jeremy",3,3,4,3,1
"Johnson, Jeremy",3,4,5,4,1
"Johnson, Jeremy",3,5,4,4,0
"Johnson, Jeremy",3,6,3,4,-1
"Johnson, Jeremy",3,7,4,3,1
"Johnson, Jeremy",3,8,3,4,-1
"Johnson, Jeremy",3,9,4,5,-1
"Johnson, Jeremy",3,10,4,4,0
"Johnson, Jeremy",3,11,6,4,2
"Johnson, Jeremy",3,12,3,3,0
"Johnson, Jeremy",3,13,4,4,0
"Johnson, Jeremy",3,14,6,5,1
"Johnson, Jeremy",3,15,4,4,0
"Johnson, Jeremy",3,16,4,4,0
"Johnson, Jeremy",3,17,5,5,0
"Johnson, Jeremy",3,18,4,3,1
"Reyes, Angel",3,1,4,5,-1
"Reyes, Angel",3,2,4,4,0
"Reyes, Angel",3,3,3,3,0
"Reyes, Angel",3,4,5,4,1
"Reyes, Angel",3,5,5,4,1
"Reyes, Angel",3,6,3,4,-1
"Reyes, Angel",3,7,3,3,0
"Reyes, Angel",3,8,6,4,2
"Reyes, Angel",3,9,4,5,-1
"Reyes, Angel",3,10,3,4,-1
"Reyes, Angel",3,11,4,4,0
"Reyes, Angel",3,12,3,3,0
"Reyes, Angel",3,13,3,4,-1
"Reyes, Angel",3,14,5,5,0
"Reyes, Angel",3,15,4,4,0
"Reyes, Angel",3,16,4,4,0
"Reyes, Angel",3,17,4,5,-1
"Reyes, Angel",3,18,2,3,-1
"DeTranquilli, Nikko",3,1,5,5,0
"DeTranquilli, Nikko",3,2,4,4,0
"DeTranquilli, Nikko",3,3,3,3,0
"DeTranquilli, Nikko",3,4,4,4,0
"DeTranquilli, Nikko",3,5,4,4,0
"DeTranquilli, Nikko",3,6,3,4,-1
"DeTranquilli, Nikko",3,7,3,3,0
"DeTranquilli, Nikko",3,8,4,4,0
"DeTranquilli, Nikko",3,9,4,5,-1
"DeTranquilli, Nikko",3,10,4,4,0
"DeTranquilli, Nikko",3,11,4,4,0
"DeTranquilli, Nikko",3,12,3,3,0
"DeTranquilli, Nikko",3,13,4,4,0
"DeTranquilli, Nikko",3,14,6,5,1
"DeTranquilli, Nikko",3,15,4,4,0
"DeTranquilli, Nikko",3,16,3,4,-1
"DeTranquilli, Nikko",3,17,4,5,-1
"DeTranquilli, Nikko",3,18,3,3,0
"Vazquez, Jorge",3,1,5,5,0
"Vazquez, Jorge",3,2,4,4,0
"Vazquez, Jorge",3,3,2,3,-1
"Vazquez, Jorge",3,4,4,4,0
"Vazquez, Jorge",3,5,4,4,0
"Vazquez, Jorge",3,6,3,4,-1
"Vazquez, Jorge",3,7,3,3,0
"Vazquez, Jorge",3,8,4,4,0
"Vazquez, Jorge",3,9,4,5,-1
"Vazquez, Jorge",3,10,3,4,-1
"Vazquez, Jorge",3,11,4,4,0
"Vazquez, Jorge",3,12,3,3,0
"Vazquez, Jorge",3,13,4,4,0
"Vazquez, Jorge",3,14,5,5,0
"Vazquez, Jorge",3,15,4,4,0
"Vazquez, Jorge",3,16,4,4,0
"Vazquez, Jorge",3,17,5,5,0
"Vazquez, Jorge",3,18,3,3,0
"Khatib, Ramzey",3,1,5,5,0
"Khatib, Ramzey",3,2,3,4,-1
"Khatib, Ramzey",3,3,3,3,0
"Khatib, Ramzey",3,4,4,4,0
"Khatib, Ramzey",3,5,5,4,1
"Khatib, Ramzey",3,6,3,4,-1
"Khatib, Ramzey",3,7,3,3,0
"Khatib, Ramzey",3,8,4,4,0
"Khatib, Ramzey",3,9,4,5,-1
"Khatib, Ramzey",3,10,4,4,0
"Khatib, Ramzey",3,11,4,4,0
"Khatib, Ramzey",3,12,3,3,0
"Khatib, Ramzey",3,13,4,4,0
"Khatib, Ramzey",3,14,5,5,0
"Khatib, Ramzey",3,15,4,4,0
"Khatib, Ramzey",3,16,5,4,1
"Khatib, Ramzey",3,17,5,5,0
"Khatib, Ramzey",3,18,2,3,-1
"Salazar, Lizandro",3,1,5,5,0
"Salazar, Lizandro",3,2,5,4,1
"Salazar, Lizandro",3,3,4,3,1
"Salazar, Lizandro",3,4,4,4,0
"Salazar, Lizandro",3,5,4,4,0
"Salazar, Lizandro",3,6,6,4,2
"Salazar, Lizandro",3,7,3,3,0
"Salazar, Lizandro",3,8,4,4,0
"Salazar, Lizandro",3,9,5,5,0
"Salazar, Lizandro",3,10,4,4,0
"Salazar, Lizandro",3,11,3,4,-1
"Salazar, Lizandro",3,12,2,3,-1
"Salazar, Lizandro",3,13,6,4,2
"Salazar, Lizandro",3,14,6,5,1
"Salazar, Lizandro",3,15,5,4,1
"Salazar, Lizandro",3,16,3,4,-1
"Salazar, Lizandro",3,17,5,5,0
"Salazar, Lizandro",3,18,3,3,0
"Matteoli, Richard Zak",3,1,5,5,0
"Matteoli, Richard Zak",3,2,4,4,0
"Matteoli, Richard Zak",3,3,4,3,1
"Matteoli, Richard Zak",3,4,4,4,0
"Matteoli, Richard Zak",3,5,4,4,0
"Matteoli, Richard Zak",3,6,3,4,-1
"Matteoli, Richard Zak",3,7,2,3,-1
"Matteoli, Richard Zak",3,8,5,4,1
"Matteoli, Richard Zak",3,9,4,5,-1
"Matteoli, Richard Zak",3,10,4,4,0
"Matteoli, Richard Zak",3,11,4,4,0
"Matteoli, Richard Zak",3,12,4,3,1
"Matteoli, Richard Zak",3,13,3,4,-1
"Matteoli, Richard Zak",3,14,6,5,1
"Matteoli, Richard Zak",3,15,4,4,0
"Matteoli, Richard Zak",3,16,4,4,0
"Matteoli, Richard Zak",3,17,6,5,1
"Matteoli, Richard Zak",3,18,3,3,0
"DeTranquilli, Darcy",3,1,4,5,-1
"DeTranquilli, Darcy",3,2,4,4,0
"DeTranquilli, Darcy",3,3,4,3,1
"DeTranquilli, Darcy",3,4,5,4,1
"DeTranquilli, Darcy",3,5,4,4,0
"DeTranquilli, Darcy",3,6,3,4,-1
"DeTranquilli, Darcy",3,7,3,3,0
"DeTranquilli, Darcy",3,8,6,4,2
"DeTranquilli, Darcy",3,9,4,5,-1
"DeTranquilli, Darcy",3,10,4,4,0
"DeTranquilli, Darcy",3,11,4,4,0
"DeTranquilli, Darcy",3,12,2,3,-1
"DeTranquilli, Darcy",3,13,3,4,-1
"DeTranquilli, Darcy",3,14,5,5,0
"DeTranquilli, Darcy",3,15,5,4,1
"DeTranquilli, Darcy",3,16,4,4,0
"DeTranquilli, Darcy",3,17,4,5,-1
"DeTranquilli, Darcy",3,18,2,3,-1
"Morgan, Kareem",3,1,4,5,-1
"Morgan, Kareem",3,2,4,4,0
"Morgan, Kareem",3,3,3,3,0
"Morgan, Kareem",3,4,3,4,-1
"Morgan, Kareem",3,5,4,4,0
"Morgan, Kareem",3,6,3,4,-1
"Morgan, Kareem",3,7,3,3,0
"Morgan, Kareem",3,8,4,4,0
"Morgan, Kareem",3,9,4,5,-1
"Morgan, Kareem",3,10,5,4,1
"Morgan, Kareem",3,11,4,4,0
"Morgan, Kareem",3,12,2,3,-1
"Morgan, Kareem",3,13,5,4,1
"Morgan, Kareem",3,14,5,5,0
"Morgan, Kareem",3,15,4,4,0
"Morgan, Kareem",3,16,5,4,1
"Morgan, Kareem",3,17,4,5,-1
"Morgan, Kareem",3,18,2,3,-1
"Barron, Mario Cesar",3,1,6,5,1
"Barron, Mario Cesar",3,2,4,4,0
"Barron, Mario Cesar",3,3,3,3,0
"Barron, Mario Cesar",3,4,3,4,-1
"Barron, Mario Cesar",3,5,4,4,0
"Barron, Mario Cesar",3,6,4,4,0
"Barron, Mario Cesar",3,7,2,3,-1
"Barron, Mario Cesar",3,8,4,4,0
"Barron, Mario Cesar",3,9,4,5,-1
"Barron, Mario Cesar",3,10,3,4,-1
"Barron, Mario Cesar",3,11,4,4,0
"Barron, Mario Cesar",3,12,3,3,0
"Barron, Mario Cesar",3,13,4,4,0
"Barron, Mario Cesar",3,14,5,5,0
"Barron, Mario Cesar",3,15,4,4,0
"Barron, Mario Cesar",3,16,3,4,-1
"Barron, Mario Cesar",3,17,4,5,-1
"Barron, Mario Cesar",3,18,4,3,1
"McNamara, Sean",3,1,6,5,1
"McNamara, Sean",3,2,3,4,-1
"McNamara, Sean",3,3,3,3,0
"McNamara, Sean",3,4,4,4,0
"McNamara, Sean",3,5,4,4,0
"McNamara, Sean",3,6,4,4,0
"McNamara, Sean",3,7,3,3,0
"McNamara, Sean",3,8,4,4,0
"McNamara, Sean",3,9,5,5,0
"McNamara, Sean",3,10,3,4,-1
"McNamara, Sean",3,11,4,4,0
"McNamara, Sean",3,12,3,3,0
"McNamara, Sean",3,13,5,4,1
"McNamara, Sean",3,14,6,5,1
"McNamara, Sean",3,15,4,4,0
"McNamara, Sean",3,16,5,4,1
"McNamara, Sean",3,17,5,5,0
"McNamara, Sean",3,18,3,3,0
"Shuey, Nathan",3,1,6,5,1
"Shuey, Nathan",3,2,4,4,0
"Shuey, Nathan",3,3,3,3,0
"Shuey, Nathan",3,4,4,4,0
"Shuey, Nathan",3,5,3,4,-1
"Shuey, Nathan",3,6,3,4,-1
"Shuey, Nathan",3,7,3,3,0
"Shuey, Nathan",3,8,4,4,0
"Shuey, Nathan",3,9,4,5,-1
"Shuey, Nathan",3,10,4,4,0
"Shuey, Nathan",3,11,5,4,1
"Shuey, Nathan",3,12,3,3,0
"Shuey, Nathan",3,13,3,4,-1
"Shuey, Nathan",3,14,6,5,1
"Shuey, Nathan",3,15,4,4,0
"Shuey, Nathan",3,16,4,4,0
"Shuey, Nathan",3,17,5,5,0
"Shuey, Nathan",3,18,3,3,0
"Loustau, Lucas",3,1,6,5,1
"Loustau, Lucas",3,2,4,4,0
"Loustau, Lucas",3,3,5,3,2
"Loustau, Lucas",3,4,4,4,0
"Loustau, Lucas",3,5,4,4,0
"Loustau, Lucas",3,6,3,4,-1
"Loustau, Lucas",3,7,3,3,0
"Loustau, Lucas",3,8,6,4,2
"Loustau, Lucas",3,9,4,5,-1
"Loustau, Lucas",3,10,3,4,-1
"Loustau, Lucas",3,11,5,4,1
"Loustau, Lucas",3,12,3,3,0
"Loustau, Lucas",3,13,4,4,0
"Loustau, Lucas",3,14,6,5,1
"Loustau, Lucas",3,15,5,4,1
"Loustau, Lucas",3,16,3,4,-1
"Loustau, Lucas",3,17,5,5,0
"Loustau, Lucas",3,18,3,3,0
"Baldini, Davide",3,1,5,5,0
"Baldini, Davide",3,2,4,4,0
"Baldini, Davide",3,3,3,3,0
"Baldini, Davide",3,4,5,4,1
"Baldini, Davide",3,5,5,4,1
"Baldini, Davide",3,6,4,4,0
"Baldini, Davide",3,7,2,3,-1
"Baldini, Davide",3,8,4,4,0
"Baldini, Davide",3,9,5,5,0
"Baldini, Davide",3,10,5,4,1
"Baldini, Davide",3,11,4,4,0
"Baldini, Davide",3,12,3,3,0
"Baldini, Davide",3,13,3,4,-1
"Baldini, Davide",3,14,5,5,0
"Baldini, Davide",3,15,5,4,1
"Baldini, Davide",3,16,4,4,0
"Baldini, Davide",3,17,4,5,-1
"Baldini, Davide",3,18,2,3,-1
"Nuno, Alejandro",3,1,5,5,0
"Nuno, Alejandro",3,2,4,4,0
"Nuno, Alejandro",3,3,3,3,0
"Nuno, Alejandro",3,4,4,4,0
"Nuno, Alejandro",3,5,5,4,1
"Nuno, Alejandro",3,6,4,4,0
"Nuno, Alejandro",3,7,3,3,0
"Nuno, Alejandro",3,8,4,4,0
"Nuno, Alejandro",3,9,4,5,-1
"Nuno, Alejandro",3,10,4,4,0
"Nuno, Alejandro",3,11,4,4,0
"Nuno, Alejandro",3,12,3,3,0
"Nuno, Alejandro",3,13,4,4,0
"Nuno, Alejandro",3,14,6,5,1
"Nuno, Alejandro",3,15,4,4,0
"Nuno, Alejandro",3,16,4,4,0
"Nuno, Alejandro",3,17,5,5,0
"Nuno, Alejandro",3,18,2,3,-1
"Hernandez, Frank",3,1,6,5,1
"Hernandez, Frank",3,2,5,4,1
"Hernandez, Frank",3,3,4,3,1
"Hernandez, Frank",3,4,4,4,0
"Hernandez, Frank",3,5,4,4,0
"Hernandez, Frank",3,6,3,4,-1
"Hernandez, Frank",3,7,3,3,0
"Hernandez, Frank",3,8,4,4,0
"Hernandez, Frank",3,9,4,5,-1
"Hernandez, Frank",3,10,4,4,0
"Hernandez, Frank",3,11,4,4,0
"Hernandez, Frank",3,12,3,3,0
"Hernandez, Frank",3,13,4,4,0
"Hernandez, Frank",3,14,4,5,-1
"Hernandez, Frank",3,15,5,4,1
"Hernandez, Frank",3,16,4,4,0
"Hernandez, Frank",3,17,4,5,-1
"Hernandez, Frank",3,18,3,3,0
"Montano, Fabio",3,1,6,5,1
"Montano, Fabio",3,2,5,4,1
"Montano, Fabio",3,3,3,3,0
"Montano, Fabio",3,4,5,4,1
"Montano, Fabio",3,5,4,4,0
"Montano, Fabio",3,6,4,4,0
"Montano, Fabio",3,7,3,3,0
"Montano, Fabio",3,8,4,4,0
"Montano, Fabio",3,9,4,5,-1
"Montano, Fabio",3,10,4,4,0
"Montano, Fabio",3,11,5,4,1
"Montano, Fabio",3,12,3,3,0
"Montano, Fabio",3,13,3,4,-1
"Montano, Fabio",3,14,5,5,0
"Montano, Fabio",3,15,5,4,1
"Montano, Fabio",3,16,4,4,0
"Montano, Fabio",3,17,4,5,-1
"Montano, Fabio",3,18,3,3,0
"Brindis, Manuel",3,1,4,5,-1
"Brindis, Manuel",3,2,4,4,0
"Brindis, Manuel",3,3,3,3,0
"Brindis, Manuel",3,4,5,4,1
"Brindis, Manuel",3,5,4,4,0
"Brindis, Manuel",3,6,4,4,0
"Brindis, Manuel",3,7,3,3,0
"Brindis, Manuel",3,8,5,4,1
"Brindis, Manuel",3,9,5,5,0
"Brindis, Manuel",3,10,3,4,-1
"Brindis, Manuel",3,11,4,4,0
"Brindis, Manuel",3,12,3,3,0
"Brindis, Manuel",3,13,4,4,0
"Brindis, Manuel",3,14,6,5,1
"Brindis, Manuel",3,15,4,4,0
"Brindis, Manuel",3,16,3,4,-1
"Brindis, Manuel",3,17,5,5,0
"Brindis, Manuel",3,18,4,3,1
"Copello, Mariano",3,1,4,5,-1
"Copello, Mariano",3,2,5,4,1
"Copello, Mariano",3,3,3,3,0
"Copello, Mariano",3,4,5,4,1
"Copello, Mariano",3,5,4,4,0
"Copello, Mariano",3,6,3,4,-1
"Copello, Mariano",3,7,2,3,-1
"Copello, Mariano",3,8,3,4,-1
"Copello, Mariano",3,9,5,5,0
"Copello, Mariano",3,10,6,4,2
"Copello, Mariano",3,11,3,4,-1
"Copello, Mariano",3,12,3,3,0
"Copello, Mariano",3,13,5,4,1
"Copello, Mariano",3,14,6,5,1
"Copello, Mariano",3,15,4,4,0
"Copello, Mariano",3,16,5,4,1
"Copello, Mariano",3,17,6,5,1
"Copello, Mariano",3,18,2,3,-1
"Barragan, Osvaldo",3,1,5,5,0
"Barragan, Osvaldo",3,2,4,4,0
"Barragan, Osvaldo",3,3,4,3,1
"Barragan, Osvaldo",3,4,4,4,0
"Barragan, Osvaldo",3,5,4,4,0
"Barragan, Osvaldo",3,6,4,4,0
"Barragan, Osvaldo",3,7,3,3,0
"Barragan, Osvaldo",3,8,3,4,-1
"Barragan, Osvaldo",3,9,5,5,0
"Barragan, Osvaldo",3,10,4,4,0
"Barragan, Osvaldo",3,11,4,4,0
"Barragan, Osvaldo",3,12,3,3,0
"Barragan, Osvaldo",3,13,3,4,-1
"Barragan, Osvaldo",3,14,5,5,0
"Barragan, Osvaldo",3,15,5,4,1
"Barragan, Osvaldo",3,16,3,4,-1
"Barragan, Osvaldo",3,17,4,5,-1
"Barragan, Osvaldo",3,18,3,3,0
"Hood, Alex",3,1,5,5,0
"Hood, Alex",3,2,4,4,0
"Hood, Alex",3,3,3,3,0
"Hood, Alex",3,4,5,4,1
"Hood, Alex",3,5,5,4,1
"Hood, Alex",3,6,5,4,1
"Hood, Alex",3,7,3,3,0
"Hood, Alex",3,8,4,4,0
"Hood, Alex",3,9,4,5,-1
"Hood, Alex",3,10,4,4,0
"Hood, Alex",3,11,5,4,1
"Hood, Alex",3,12,2,3,-1
"Hood, Alex",3,13,4,4,0
"Hood, Alex",3,14,6,5,1
"Hood, Alex",3,15,4,4,0
"Hood, Alex",3,16,6,4,2
"Hood, Alex",3,17,4,5,-1
"Hood, Alex",3,18,3,3,0
"Bhasin, Gurmukh",3,1,6,5,1
"Bhasin, Gurmukh",3,2,4,4,0
"Bhasin, Gurmukh",3,3,3,3,0
"Bhasin, Gurmukh",3,4,5,4,1
"Bhasin, Gurmukh",3,5,4,4,0
"Bhasin, Gurmukh",3,6,5,4,1
"Bhasin, Gurmukh",3,7,3,3,0
"Bhasin, Gurmukh",3,8,5,4,1
"Bhasin, Gurmukh",3,9,4,5,-1
"Bhasin, Gurmukh",3,10,3,4,-1
"Bhasin, Gurmukh",3,11,5,4,1
"Bhasin, Gurmukh",3,12,3,3,0
"Bhasin, Gurmukh",3,13,4,4,0
"Bhasin, Gurmukh",3,14,5,5,0
"Bhasin, Gurmukh",3,15,4,4,0
"Bhasin, Gurmukh",3,16,5,4,1
"Bhasin, Gurmukh",3,17,6,5,1
"Bhasin, Gurmukh",3,18,3,3,0
"Reidt, Chris",3,1,5,5,0
"Reidt, Chris",3,2,4,4,0
"Reidt, Chris",3,3,3,3,0
"Reidt, Chris",3,4,4,4,0
"Reidt, Chris",3,5,5,4,1
"Reidt, Chris",3,6,3,4,-1
"Reidt, Chris",3,7,2,3,-1
"Reidt, Chris",3,8,4,4,0
"Reidt, Chris",3,9,4,5,-1
"Reidt, Chris",3,10,4,4,0
"Reidt, Chris",3,11,5,4,1
"Reidt, Chris",3,12,2,3,-1
"Reidt, Chris",3,13,5,4,1
"Reidt, Chris",3,14,6,5,1
"Reidt, Chris",3,15,5,4,1
"Reidt, Chris",3,16,4,4,0
"Reidt, Chris",3,17,5,5,0
"Reidt, Chris",3,18,3,3,0
"Fulling, Bryan",3,1,5,5,0
"Fulling, Bryan",3,2,4,4,0
"Fulling, Bryan",3,3,4,3,1
"Fulling, Bryan",3,4,5,4,1
"Fulling, Bryan",3,5,4,4,0
"Fulling, Bryan",3,6,5,4,1
"Fulling, Bryan",3,7,2,3,-1
"Fulling, Bryan",3,8,5,4,1
"Fulling, Bryan",3,9,5,5,0
"Fulling, Bryan",3,10,4,4,0
"Fulling, Bryan",3,11,4,4,0
"Fulling, Bryan",3,12,3,3,0
"Fulling, Bryan",3,13,3,4,-1
"Fulling, Bryan",3,14,5,5,0
"Fulling, Bryan",3,15,4,4,0
"Fulling, Bryan",3,16,4,4,0
"Fulling, Bryan",3,17,5,5,0
"Fulling, Bryan",3,18,4,3,1
"Barragan, Luis",3,1,5,5,0
"Barragan, Luis",3,2,3,4,-1
"Barragan, Luis",3,3,3,3,0
"Barragan, Luis",3,4,5,4,1
"Barragan, Luis",3,5,5,4,1
"Barragan, Luis",3,6,4,4,0
"Barragan, Luis",3,7,3,3,0
"Barragan, Luis",3,8,6,4,2
"Barragan, Luis",3,9,4,5,-1
"Barragan, Luis",3,10,5,4,1
"Barragan, Luis",3,11,5,4,1
"Barragan, Luis",3,12,2,3,-1
"Barragan, Luis",3,13,3,4,-1
"Barragan, Luis",3,14,5,5,0
"Barragan, Luis",3,15,4,4,0
"Barragan, Luis",3,16,4,4,0
"Barragan, Luis",3,17,4,5,-1
"Barragan, Luis",3,18,2,3,-1
"Gallegos, Oswaldo",3,1,4,5,-1
"Gallegos, Oswaldo",3,2,4,4,0
"Gallegos, Oswaldo",3,3,3,3,0
"Gallegos, Oswaldo",3,4,5,4,1
"Gallegos, Oswaldo",3,5,4,4,0
"Gallegos, Oswaldo",3,6,4,4,0
"Gallegos, Oswaldo",3,7,2,3,-1
"Gallegos, Oswaldo",3,8,6,4,2
"Gallegos, Oswaldo",3,9,5,5,0
"Gallegos, Oswaldo",3,10,5,4,1
"Gallegos, Oswaldo",3,11,4,4,0
"Gallegos, Oswaldo",3,12,3,3,0
"Gallegos, Oswaldo",3,13,4,4,0
"Gallegos, Oswaldo",3,14,5,5,0
"Gallegos, Oswaldo",3,15,5,4,1
"Gallegos, Oswaldo",3,16,4,4,0
"Gallegos, Oswaldo",3,17,5,5,0
"Gallegos, Oswaldo",3,18,3,3,0
"Hittle, William",3,1,6,5,1
"Hittle, William",3,2,4,4,0
"Hittle, William",3,3,3,3,0
"Hittle, William",3,4,3,4,-1
